"","auction_house","city","idd","exhibition","artist","title","price","sold","avg_estimate","area","year_created","auction_lot","auction_date","rate_sold_before","avg_price_sold_before","num_artworks","avg_price_sold","num_artists","sale_rate","volatility_before","volatility","skew_before","skew","medium","artist_median_price","artist_volume","artist_lots_sold","lot_position","caliber"
"3212","Sotheby's New York","New York","bf57b3e3e75743fd9a7c93afb2be6f7a","contemporary art 09/22/2011","Julian Stanczak","QUADRILATERAL INTERLOCK",65751,1,23806,2392,1967,0.373893805309735,"09/22/2011",0.793893129770992,45470,3,34753,189,0.70957095709571,61590.6810167569,45960.0584611671,4.30582335219024,5.55938327415014,"acrylic / canvas",40535.5,26,1,"Medium","Major"
"3213","Sotheby's New York","New York","32be458cbb2046b78a89cd489d8b866f","contemporary art 09/22/2011","Victor Vasarely","TORKE 2",82493,1,44291,599.25,1957,0.376106194690265,"09/22/2011",0.795454545454545,45663,6,34753,189,0.70957095709571,61322.4967294531,45960.0584611671,4.31273529799523,5.55938327415014,"oil / canvas",71544.5,130,0.828025477707006,"Medium","Major"
"3214","Sotheby's New York","New York","c7d40cc88ef7425fa1600fb062f69075","contemporary art 09/22/2011","Ludwig Sander","TIOGA VII",19377,1,11072,3520,1974,0.438053097345133,"09/22/2011",0.794701986754967,44296,1,34753,189,0.70957095709571,57914.3008836182,45960.0584611671,4.5371382437018,5.55938327415014,"oil / canvas",16963.5,12,0.8,"Medium","Major"
"3215","Sotheby's New York","New York","13e3b31b90cd4b8f93a7d0f2e0e6c922","contemporary art 09/22/2011","Victor Vasarely","KOSKA-MEZ",55364,1,44291,631.5169,1972,0.449115044247788,"09/22/2011",0.794871794871795,43640,6,34753,189,0.70957095709571,57125.678389681,45960.0584611671,4.60330783816542,5.55938327415014,"acrylic / panel",71544.5,130,0.828025477707006,"Medium","Major"
"3216","Sotheby's New York","New York","e06da6ac58cb4e13aa198bd5d5cb3eb0","contemporary art 09/22/2011","Victor Vasarely","OND OCTO-R-VA",109068,1,55364,1550.7844,1972,0.451327433628319,"09/22/2011",0.796178343949045,43734,6,34753,189,0.70957095709571,56904.5342628056,45960.0584611671,4.61551377643214,5.55938327415014,"acrylic / panel",71544.5,130,0.828025477707006,"Medium","Major"
"3217","Sotheby's New York","New York","5d727a4db28b47af87f61d98f967bd16","contemporary art 09/22/2011","Ilya Bolotowsky","BLUE DIAMOND",1937,1,2768,53.505,1973,0.473451327433628,"09/22/2011",0.801204819277108,42730,2,34753,189,0.70957095709571,55755.0876028,45960.0584611671,4.66250913453516,5.55938327415014,"acrylic / panel",18660,35,0.945945945945946,"Medium","Major"
"3218","Sotheby's New York","New York","bd1b01c5a38840abb1fe8e063691b37f","contemporary art 09/22/2011","Lowell Nesbitt","WORK STAGES- V.A.B.",5536,1,6643,5929,1970,0.495575221238938,"09/22/2011",0.797687861271676,41482,2,34753,189,0.70957095709571,55055.2297847402,45960.0584611671,4.72137046380525,5.55938327415014,"oil / canvas",6154.5,14,0.875,"Medium","Major"
"3219","Sotheby's New York","New York","44fa831b9b4f46bd8e3c63b5cd54915c","contemporary art 09/22/2011","Lowell Nesbitt","TWO IRIS ON BLACK",0,0,6643,2261.375,1978,0.497787610619469,"09/22/2011",0.798850574712644,41223,2,34753,189,0.70957095709571,54925.395297007,45960.0584611671,4.73199404378801,5.55938327415014,"oil / canvas",6154.5,14,0.875,"Medium","Major"
"3220","Sotheby's New York","New York","1e749d716b3e4aa4beac4f1bd3a9fa6b","contemporary art 09/22/2011","Paul Jenkins","PHENOMENA TO SIGN IN WELSH",26298,1,19377,1212.5,1968,0.504424778761062,"09/22/2011",0.796610169491525,40825,9,34753,189,0.70957095709571,54622.9532074923,45960.0584611671,4.76081104576807,5.55938327415014,"acrylic / canvas",22145,152,0.894117647058824,"Medium","Major"
"3221","Sotheby's New York","New York","4562841ac92a4892a556a3b8c5fb712c","contemporary art 09/22/2011","Paul Jenkins","PHENOMENA RED INTENTION",23530,1,19377,1602.5625,1965,0.506637168141593,"09/22/2011",0.797752808988764,40723,9,34753,189,0.70957095709571,54441.3345185907,45960.0584611671,4.77974624701389,5.55938327415014,"acrylic / canvas",22145,152,0.894117647058824,"Medium","Major"
"3222","Sotheby's New York","New York","91ab380106064845a8333d6a9f38297e","contemporary art 09/22/2011","Paul Jenkins","PHENOMENA TO CHANGE BY NORTH- NOT TO SOLVE- BY SOUTH",41523,1,33218,1400,1968,0.508849557522124,"09/22/2011",0.798882681564246,40603,9,34753,189,0.70957095709571,54266.0743740009,45960.0584611671,4.79829590974111,5.55938327415014,"acrylic / canvas",22145,152,0.894117647058824,"Medium","Major"
"3223","Sotheby's New York","New York","e51282b85ef24ba787d0fd3b800f1ba4","contemporary art 09/22/2011","Paul Jenkins","PHENOMENA SWISS VISIT",41523,1,33218,5467,1975,0.511061946902655,"09/22/2011",0.8,40609,9,34753,189,0.70957095709571,54077.3662976851,45960.0584611671,4.81471195554409,5.55938327415014,"acrylic / canvas",22145,152,0.894117647058824,"Medium","Major"
"3224","Sotheby's New York","New York","06ad83f5bcee4e8a9b8a1d09d42adac3","contemporary art 09/22/2011","Paul Jenkins","PHENOMENA SEMAPHORE",44989,1,27682,2400,1971,0.524336283185841,"09/22/2011",0.8,40035,9,34753,189,0.70957095709571,53467.3095679273,45960.0584611671,4.87347700276703,5.55938327415014,"acrylic / canvas",22145,152,0.894117647058824,"Medium","Major"
"3225","Sotheby's New York","New York","0a04ae40dea54bd8b21b8744575345a9","contemporary art 09/22/2011","Lucas Samaras","UNTITLED",6920,1,7751,130,1974,0.707964601769911,"09/22/2011",0.736625514403292,37683,1,34753,189,0.70957095709571,49438.8525186174,45960.0584611671,5.21434021806572,5.55938327415014,"pastel / paper",14169,17,0.894736842105263,"Late","Major"
"3226","Sotheby's New York","New York","5963ed3ff49a4aebaeab27115d1d49b4","contemporary art evening auction 5/18/2017","Yayoi Kusama","LAKE MICHIGAN",5440765,1,2566398,803.25,1960,0.0392156862745098,"05/18/2017",0.5,1183109,1,7068219,35,0.938775510204082,0,15983887.3662053,0,5.93462596303001,"oil / canvas",146988.5,280,0.909090909090909,"Early","Major"
"3227","Sotheby's New York","New York","10e4dc3730c645b7a959f7592b1da018","contemporary art evening auction 5/18/2017","Philip Guston","CIGAR",6711133,1,5132797,3126.76,1969,0.215686274509804,"05/18/2017",0.909090909090909,6814558,1,7068219,35,0.938775510204082,6403764.03472989,15983887.3662053,1.79101562892435,5.93462596303001,"oil / canvas",298001,80,0.776699029126214,"Early","Major"
"3228","Sotheby's New York","New York","27acd863e19a448287840f6144be0b32","contemporary art evening auction 5/18/2017","David Hockney","BUILDING PERSHING SQUARE LOS ANGELES",8096988,1,7185916,3364,1964,0.411764705882353,"05/18/2017",0.95,6727612,2,7068219,35,0.938775510204082,5458911.97443212,15983887.3662053,1.79602190379201,5.93462596303001,"acrylic / canvas",199044,91,0.805309734513274,"Medium","Major"
"3229","Sotheby's New York","New York","1f59a3040cb949c29d440e3f320efe73","contemporary art evening auction 5/18/2017","Tom Wesselmann","SMOKER #21",2599762,1,2566398,5028.75,1975,0.549019607843137,"05/18/2017",0.962962962962963,10409610,1,7068219,35,0.938775510204082,20648116.3967588,15983887.3662053,4.40211479918023,5.93462596303001,"oil / canvas",113099,243,0.791530944625407,"Medium","Major"
"3230","Sotheby's New York","New York","9bde0817179040f196599afd3e9cbfca","contemporary art evening auction 5/18/2017","Jean Dubuffet","LE BATEAU II",2230200,1,2207103,2575.2144,1964,0.882352941176471,"05/18/2017",0.930232558139535,7819175,2,7068219,35,0.938775510204082,17016875.592243,15983887.3662053,5.53073318177926,5.93462596303001,"oil / canvas",233981,276,0.904918032786885,"Late","Major"
"3231","Sotheby's New York","New York","7fe81591280d443b96349c8faf03df93","contemporary art day auction 11/12/2009","Adolph Gottlieb","UNTITLED",50808,1,34840,140,1965,0.425806451612903,"11/12/2009",0.895833333333333,212052,3,188922,168,0.857142857142857,256818.853654112,194203.759812414,3.8747178298154,3.73743632974254,"acrylic / paper",205428,100,0.869565217391304,"Medium","Major"
"3232","Sotheby's New York","New York","b78b5d6de4964ccfb3394284820ce3d5","contemporary art day auction 11/12/2009","Wayne Thiebaud","FLOWER IN VASE",490666,1,580670,288,1962,0.432258064516129,"11/12/2009",0.898989898989899,207074,4,188922,168,0.857142857142857,253499.162748076,194203.759812414,3.9395619333559,3.73743632974254,"oil / canvas",501230,154,0.773869346733668,"Medium","Major"
"3233","Sotheby's New York","New York","59dfbb16f2844ea988bccb08ad2b07c5","contemporary art day auction 11/12/2009","Alice Neel","DOROTHY PEARLSTEIN",0,0,290335,1320,1973,0.434408602150538,"11/12/2009",0.9,210225,1,188922,168,0.857142857142857,253383.123147659,194203.759812414,3.87896369303572,3.73743632974254,"oil / canvas",297453,29,0.630434782608696,"Medium","Major"
"3234","Sotheby's New York","New York","4e33f7350c344d4c95b4a61d3a6114f1","contemporary art day auction 11/12/2009","Kenneth Noland","HIGH EASTER",588219,1,156781,4224,1960,0.438709677419355,"11/12/2009",0.892156862745098,209478,4,188922,168,0.857142857142857,252060.901112851,194203.759812414,3.90454339362696,3.73743632974254,"oil / canvas",171282,121,0.846153846153846,"Medium","Major"
"3235","Sotheby's New York","New York","ad113abe96eb4365b9296329448da087","contemporary art day auction 11/12/2009","Kenneth Noland","REGAL GREY",86519,1,81293,7028.4375,1970,0.440860215053763,"11/12/2009",0.893203883495146,213595,4,188922,168,0.857142857142857,252957.682863548,194203.759812414,3.80242178005286,3.73743632974254,"acrylic / canvas",171282,121,0.846153846153846,"Medium","Major"
"3236","Sotheby's New York","New York","67cc67fc323d4150a2159000281db69b","contemporary art day auction 11/12/2009","Kenneth Noland","HADE",0,0,116134,5023.9744,1973,0.443010752688172,"11/12/2009",0.894230769230769,212228,4,188922,168,0.857142857142857,251846.992858257,194203.759812414,3.82465596499177,3.73743632974254,"acrylic / canvas",171282,121,0.846153846153846,"Medium","Major"
"3237","Sotheby's New York","New York","cc9c285fabbd4193a566a63a6e0251f8","contemporary art day auction 11/12/2009","Josef Albers","STUDY TO HOMAGE TO THE SQUARE",211944,1,249688,900,1959,0.453763440860215,"11/12/2009",0.889908256880734,212719,1,188922,168,0.857142857142857,247565.398759436,194203.759812414,3.85829431068383,3.73743632974254,"oil / masonite",327504,119,0.901515151515151,"Medium","Major"
"3238","Sotheby's New York","New York","54fcf92b9cb14ad8ab498d64db44188b","contemporary art day auction 11/12/2009","John McLaughlin","A - 1963",72583,1,58067,3456,1963,0.464516129032258,"11/12/2009",0.894736842105263,212678,1,188922,168,0.857142857142857,241949.887108505,194203.759812414,3.93013979366513,3.73743632974254,"oil / canvas",217260,18,1,"Medium","Major"
"3239","Sotheby's New York","New York","70240ca4abef4b95bc55d155a3368920","latin america: modern art latin america: contemporary art 05/24/2016","Alejandro Otero","LNEAS COLOREADAS SOBRE FONDO BLANCO",512430,1,522887,508.2825,1951,0.121693121693122,"05/24/2016",0.666666666666667,253034,2,168815,92,0.64,226820.639339888,212194.385414386,1.68635709415091,2.09550859932595,"oil / canvas",312434,10,0.769230769230769,"Early","Major"
"3240","Sotheby's New York","New York","dfc7183df0cc482a9d1e167dcdf71b58","latin america: modern art latin america: contemporary art 05/24/2016","Oswaldo Vigas","TEMPLO LUNAR",78433,1,62746,1334,1954,0.153439153439153,"05/24/2016",0.666666666666667,299778,2,168815,92,0.64,220876.854742496,212194.385414386,1.07545719640005,2.09550859932595,"oil / canvas",106909.5,10,0.833333333333333,"Early","Major"
"3241","Sotheby's New York","New York","a1f13bc8b2fe46688ee9d6ae9cd5764a","latin america: modern art latin america: contemporary art 05/24/2016","Fernando Botero","SANTA ISABEL DE HUNGRA",512430,1,470599,1862,1970,0.253968253968254,"05/24/2016",0.642857142857143,285235,10,168815,92,0.64,268963.898513729,212194.385414386,1.29460071337676,2.09550859932595,"oil / canvas",248371,57,0.730769230769231,"Early","Major"
"3242","Sotheby's New York","New York","e7e9172a4c2c47029f9117c61fa6107a","latin america: modern art latin america: contemporary art 05/24/2016","Fernando Botero","MRS. RUBENS #3",0,0,1045775,5040,1964,0.264550264550265,"05/24/2016",0.636363636363636,293349,10,168815,92,0.64,267176.677785363,212194.385414386,1.20564019845235,2.09550859932595,"oil / canvas",248371,57,0.730769230769231,"Early","Major"
"3243","Sotheby's New York","New York","85f5272b24ca42128ebd65920ca2aec3","latin america: modern art latin america: contemporary art 05/24/2016","Wifredo Oscar de la Concepcion Lam","UNTITLED",261443,1,261443,603.6225,1965,0.28042328042328,"05/24/2016",0.638297872340426,307954,2,168815,92,0.64,263645.218918025,212194.385414386,1.05073663350459,2.09550859932595,"oil / canvas",100840,10,0.555555555555556,"Early","Major"
"3244","Sotheby's New York","New York","cac57b9308b344249bef070968b5f7f7","latin america: modern art latin america: contemporary art 05/24/2016","Claudio Bravo","THE EMPEROR",951655,1,1307219,5443.625,1973,0.285714285714286,"05/24/2016",0.645833333333333,306454,5,168815,92,0.64,259477.03373397,212194.385414386,1.08306136859631,2.09550859932595,"oil / canvas",37824,18,0.514285714285714,"Early","Major"
"3245","Sotheby's New York","New York","4bbcac4b367d40c28460ce1176a6243f","latin america: modern art latin america: contemporary art 05/24/2016","Oswaldo Vigas","ORGNICO",169938,1,62746,1752.25,1969,0.544973544973545,"05/24/2016",0.615384615384615,282659,2,168815,92,0.64,252121.508763546,212194.385414386,1.24480016017021,2.09550859932595,"oil / canvas",106909.5,10,0.833333333333333,"Medium","Major"
"3246","Sotheby's New York","New York","29a9f75a513a48a0885ce93cc823f9d0","latin america: modern art latin america: contemporary art 05/24/2016","Armando Morales","TREE V",0,0,104577,1279.3444,1977,0.761904761904762,"05/24/2016",0.663716814159292,196919,5,168815,92,0.64,230672.27112652,212194.385414386,1.77640216912137,2.09550859932595,"oil / canvas",23817,15,0.681818181818182,"Late","Major"
"3247","Sotheby's New York","New York","11f07fbb16624680be4b625bbe5c3081","latin america: modern art latin america: contemporary art 05/24/2016","Armando Morales","ESTUDIO DE TORSOS MASCULINO Y FEMENINO (HOMENAJE A VESALIO)",0,0,62746,2601.5,1973,0.788359788359788,"05/24/2016",0.661016949152542,192027,5,168815,92,0.64,227692.813275455,212194.385414386,1.82813344957674,2.09550859932595,"oil / canvas",23817,15,0.681818181818182,"Late","Major"
"3248","Sotheby's New York","New York","c93d9ff0f8a348bd85c056710d5c4fcd","latin america: modern art latin america: contemporary art 05/24/2016","Roberto Matta","ESCENA CSMICA",163402,1,156866,2171.9544,1970,0.835978835978836,"05/24/2016",0.658730158730159,185892,5,168815,92,0.64,222524.775173732,212194.385414386,1.90819574306629,2.09550859932595,"oil / canvas",52823,33,0.702127659574468,"Late","Major"
"3249","Sotheby's New York","New York","39860d3536844f2c8016d76b6ed7d429","contemporary curated 06/12/2014","Lowell Nesbitt","FOUR ROBES (BLACK RED WHITE & BLUE)",3952,1,5270,6400,1974,0.349081364829396,"06/12/2014",0.717948717948718,19326,2,15802,190,0.735537190082645,27571.2594058673,21764.1021925406,4.37980602777963,4.83335343480533,"oil / canvas",6154.5,14,0.875,"Medium","Major"
"3250","Sotheby's New York","New York","095454c67430484b85225bc0c634c579","contemporary curated 06/12/2014","Lowell Nesbitt","STAIRS",3294,1,4216,1700,1965,0.351706036745407,"06/12/2014",0.720338983050847,19145,2,15802,190,0.735537190082645,27453.6741607841,21764.1021925406,4.40111841114791,4.83335343480533,"oil / canvas",6154.5,14,0.875,"Medium","Major"
"3251","Sotheby's New York","New York","42631efae8d542019033be81ff67a046","contemporary curated 06/12/2014","Elizabeth Murray","MADAME CEZANNE FALLING OUT OF CHAIR",11204,1,13176,1269,1972,0.908136482939633,"06/12/2014",0.752293577981651,16573,1,15802,190,0.735537190082645,22500.8928800892,21764.1021925406,4.65665669572425,4.83335343480533,"oil / canvas",46175,15,0.833333333333333,"Late","Major"
"3252","Sotheby's New York","New York","6169ed7301b54757bce6b2509bd13616","contemporary art day sale 11/10/2011","Philip Guston","UNTITLED",0,0,333156,426,1954,0.172757475083056,"11/10/2011",0.25,98725,4,228443,171,0.71513353115727,0,247958.048036069,0,3.20182858910878,"ink / paper",298001,80,0.776699029126214,"Early","Major"
"3253","Sotheby's New York","New York","3c933fc8e22d42cc83213d0797ed659d","contemporary art day sale 11/10/2011","Philip Guston","UNTITLED",215996,1,277630,432,1953,0.179401993355482,"11/10/2011",0.5,191675,4,228443,171,0.71513353115727,91264.615267912,247958.048036069,0.971906054179555,3.20182858910878,"ink / paper",298001,80,0.776699029126214,"Early","Major"
"3254","Sotheby's New York","New York","e4caf4dbb9804550825545a416d2cf80","contemporary art day sale 11/10/2011","Philip Guston","MIDNIGHT",0,0,138815,210.87,1953,0.186046511627907,"11/10/2011",0.416666666666667,196539,4,228443,171,0.71513353115727,82098.2435865713,247958.048036069,0.911712087385183,3.20182858910878,"ink / paper",298001,80,0.776699029126214,"Early","Major"
"3255","Sotheby's New York","New York","399aff170e754c80aa8ea1d988ddaf6f","contemporary art day sale 11/10/2011","Theodoros Stamos","HIGH SNOW LOW SUN",255974,1,194341,4641.6969,1960,0.194352159468439,"11/10/2011",0.411764705882353,186868,2,228443,171,0.71513353115727,71028.9621871793,247958.048036069,1.34218423894837,3.20182858910878,"oil / canvas",55031,92,0.814159292035398,"Early","Major"
"3256","Sotheby's New York","New York","00528fd0b18c4141b8af2bb140d6a79c","contemporary art day sale 11/10/2011","Sam Lewis Francis","N.Y. SERIES III",0,0,277630,96,1957,0.200996677740864,"11/10/2011",0.523809523809524,268937,9,228443,171,0.71513353115727,270565.028617417,247958.048036069,2.54297204729232,3.20182858910878,"oil / canvas",112172,288,0.778378378378378,"Early","Major"
"3257","Sotheby's New York","New York","498fcd83cb3f4f589ec6908aee33a8b1","contemporary art day sale 11/10/2011","Robert Burns Motherwell","SUMMERTIME IN ITALY #15",0,0,1110520,1440,1963,0.214285714285714,"11/10/2011",0.551724137931034,356254,2,228443,171,0.71513353115727,339108.433985355,247958.048036069,1.46337708190227,3.20182858910878,"oil / canvas",134813,169,0.820388349514563,"Early","Major"
"3258","Sotheby's New York","New York","37410df5f4fb414187a1d8183d946b26","contemporary art day sale 11/10/2011","Theodoros Stamos","UNTITLED (HIGH SUN #2)",176017,1,138815,2799.0669,1962,0.219269102990033,"11/10/2011",0.5625,358068,2,228443,171,0.71513353115727,323480.605635365,247958.048036069,1.48655284324801,3.20182858910878,"oil / canvas",55031,92,0.814159292035398,"Early","Major"
